geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
65715,-4.5712,-45.13039,lago da pedra,MA
32113,-19.87502,-44.01937,contagem,MG
8151,-23.51314,-46.40996,sao paulo,SP
88054,-27.43338,-48.45969,florianopolis,SC
84925,-23.79642,-50.05968,pinhalao,PR
38175,-19.30991,-47.53154,santa juliana,MG
76350,-15.17216,-49.80918,rubiataba,GO
91350,-30.01706,-51.1712,porto alegre,RS
36401,-20.66134,-43.78529,conselheiro lafaiete,MG
79034,-20.41975,-54.56557,campo grande,MS
37470,-22.13191,-45.05901,sao lourenco,MG
3193,-23.57392,-46.57892,sao paulo,SP
13160,-22.5594,-47.16051,artur nogueira,SP
83075,-25.54473,-49.08762,são josé dos pinhais,PR
79107,-20.43318,-54.67295,campo grande,MS
12916,-23.00474,-46.52505,braganca paulista,SP
44065,-12.23476,-38.93789,feira de santana,BA
67010,-1.40213,-48.41757,ananindeua,PA
13090,-22.89125,-47.0374,campinas,SP
11900,-24.49554,-47.83411,registro,SP
37430,-21.87997,-45.08679,conceicao do rio verde,MG
35790,-18.75436,-44.42905,curvelo,MG
99500,-28.28369,-52.79085,carazinho,RS
82540,-25.38455,-49.25616,curitiba,PR
13324,-23.21296,-47.31088,salto,SP
23970,-23.22806,-44.72357,parati,RJ
32450,-20.04297,-44.14432,sarzedo,MG
44380,-12.66296,-39.10273,cruz das almas,BA
59106,-5.76556,-35.27046,natal,RN
49032,-10.97114,-37.05749,aracaju,SE
96635,-30.87485,-52.26049,amaral ferrador,RS
23060,-22.89281,-43.60875,rio de janeiro,RJ
97650,-29.13618,-56.54129,itaqui,RS
29725,-19.41071,-40.54313,marilândia,ES
7232,-23.46713,-46.46476,guarulhos,SP
13187,-22.90466,-47.20698,hortolandia,SP
49048,-10.94184,-37.07203,aracaju,SE
1423,-23.56686,-46.65946,sao paulo,SP
29168,-20.15018,-40.24808,serra,ES
78360,-13.64982,-57.88842,campo novo do parecis,MT
22410,-22.98397,-43.20982,rio de janeiro,RJ
19050,-22.13832,-51.40423,presidente prudente,SP
37300,-21.73677,-44.30625,andrelandia,MG
13387,-22.77601,-47.28241,nova odessa,SP
57940,-9.27022,-35.37646,sao miguel dos milagres,AL
19085,-22.11145,-51.44341,presidente prudente,SP
12312,-23.30162,-45.93209,jacarei,SP
2307,-23.48152,-46.60739,sao paulo,SP
25272,-22.62074,-43.20341,duque de caxias,RJ
4545,-23.59499,-46.67398,são paulo,SP
6775,-23.63964,-46.79647,taboao da serra,SP
79050,-20.48286,-54.61147,campo grande,MS
24731,-22.82299,-42.98647,são gonçalo,RJ
87250,-23.9191,-52.34235,peabiru,PR
1512,-23.55315,-46.62867,sao paulo,SP
28893,-22.52664,-41.93769,rio das ostras,RJ
35460,-20.1466,-44.19639,brumadinho,MG
22451,-22.98358,-43.24267,rio de janeiro,RJ
36309,-21.14185,-44.2673,sao joao del rei,MG
1125,-23.52905,-46.63889,são paulo,SP
6766,-23.62742,-46.7717,taboao da serra,SP
21610,-22.86569,-43.37643,rio de janeiro,RJ
41235,-12.9213,-38.44662,salvador,BA
23952,-23.01705,-44.5269,angra dos reis,RJ
6900,-23.80694,-46.81676,embu-guacu,SP
39803,-17.8849,-41.50706,teofilo otoni,MG
84430,-25.22156,-50.59571,imbituva,PR
20530,-22.93902,-43.25006,rio de janeiro,RJ
11055,-23.9674,-46.32763,santos,SP
65930,-4.94574,-47.50696,acailandia,MA
9771,-23.70083,-46.54881,são bernardo do campo,SP
9950,-23.68076,-46.58436,diadema,SP
97050,-29.68522,-53.79344,santa maria,RS
78361,-15.59405,-56.11643,itamarati norte,MT
80530,-25.41722,-49.26581,curitiba,PR
4017,-23.58774,-46.63934,são paulo,SP
37973,-21.08519,-47.05098,itamogi,MG
26900,-22.4489,-43.46618,miguel pereira,RJ
13348,-23.13306,-47.24154,indaiatuba,SP
95890,-29.47084,-51.79253,teutonia,RS
2512,-23.51422,-46.66319,sao paulo,SP
37200,-21.24162,-44.99851,lavras,MG
12608,-22.74174,-45.12475,lorena,SP
3373,-23.57116,-46.55438,sao paulo,SP
2965,-23.48345,-46.70162,sao paulo,SP
7794,-23.41661,-46.82715,cajamar,SP
13590,-22.10758,-48.3096,dourado,SP
75860,-18.44237,-50.44862,quirinopolis,GO
7094,-23.44948,-46.54617,guarulhos,SP
32371,-19.93284,-44.03485,contagem,MG
40310,-12.96045,-38.48307,salvador,BA
13238,-23.25174,-46.75448,campo limpo paulista,SP
2765,-23.47672,-46.67167,sao paulo,SP
84272,-24.31492,-50.63019,telemaco borba,PR
33200,-19.68844,-43.9348,vespasiano,MG
78770,-16.82843,-53.62209,alto garcas,MT
77062,-10.30911,-48.3164,palmas,TO
95084,-29.16899,-51.16215,caxias do sul,RS
68638,-4.77488,-48.06715,rondon do para,PA
65055,-2.60051,-44.21822,sao luis,MA
87140,-23.45941,-52.04267,paicandu,PR
18071,-23.45486,-47.5078,sorocaba,SP
5085,-23.52738,-46.72714,sao paulo,SP
63043,-7.24546,-39.33734,juazeiro do norte,CE
6362,-23.55407,-46.8375,carapicuiba,SP
11712,-24.02833,-46.53379,praia grande,SP
17560,-22.22569,-49.82608,vera cruz,SP
5185,-23.44712,-46.74685,sao paulo,SP
83900,-25.86876,-50.38299,sao mateus do sul,PR
15990,-21.59783,-48.38016,matão,SP
61621,-3.69197,-38.64801,caucaia,CE
11619,-23.77585,-45.64636,sao francisco da praia,SP
19300,-22.00107,-51.5565,presidente bernardes,SP
4851,-23.75286,-46.67008,sao paulo,SP
35171,-19.50938,-42.62554,coronel fabriciano,MG
7110,-23.46672,-46.52827,guarulhos,SP
19804,-22.6625,-50.43041,assis,SP
18111,-23.53615,-47.43767,votorantim,SP
86130,-23.00154,-51.19344,bela vista do paraiso,PR
78888,-13.1057,-54.83153,nova ubiratã,MT
26510,-22.81739,-43.42749,nilopolis,RJ
35164,-19.43276,-42.56392,ipatinga,MG
20260,-22.91638,-43.20946,rio de janeiro,RJ
18705,-23.10718,-48.93395,avare,SP
57035,-9.65736,-35.70029,maceio,AL
21940,-22.81374,-43.20501,rio de janeiro,RJ
27913,-22.3758,-41.77423,macae,RJ
82860,-25.38328,-49.19913,curitiba,PR
4208,-23.59479,-46.60102,sao paulo,SP
83350,-25.49552,-48.81864,morretes,PR
14780,-20.55697,-48.56729,barretos,SP
17380,-22.28147,-48.13644,brotas,SP
92990,-29.99574,-51.30661,eldorado do sul,RS
66610,-1.43142,-48.44785,belem,PA
30580,-19.96141,-43.98916,belo horizonte,MG
13380,-22.78402,-47.29776,nova odessa,SP
4830,-23.73174,-46.702,sao paulo,SP
19600,-22.2307,-50.89172,rancharia,SP
37130,-21.42279,-45.94424,alfenas,MG
94950,-29.95471,-51.07851,cachoeirinha,RS
14177,-21.13209,-48.02084,sertaozinho,SP
31580,-19.83181,-43.99438,belo horizonte,MG
18207,-23.61758,-48.08688,itapetininga,SP
79490,-19.38631,-54.57383,são gabriel do oeste,MS
99700,-27.63801,-52.26639,erechim,RS
68456,-3.76716,-49.66989,tucurui,PA
4345,-23.6475,-46.64539,sao paulo,SP
71620,-15.84874,-47.90647,lago sul,DF
38010,-19.74232,-47.93102,uberaba,MG
74160,-16.69645,-49.26452,goiania,GO
5352,-23.55626,-46.7578,são paulo,SP
25030,-22.77404,-43.31009,duque de caxias,RJ
12945,-23.11056,-46.52051,atibaia,SP
95300,-28.21824,-51.578,lagoa vermelha,RS
75690,-17.77709,-48.6908,caldas novas,GO
8630,-23.63824,-46.33264,suzano,SP
12091,-23.04374,-45.56298,taubate,SP
29169,-20.14305,-40.27024,serra,ES
35164,-19.46388,-42.54392,ipatinga,MG
89650,-26.99887,-51.40626,treze tilias,SC
35931,-19.83355,-43.18053,joao monlevade,MG
81550,-25.486,-49.21041,curitiba,PR
18185,-23.80682,-47.72206,pilar do sul,SP
33025,-19.78094,-43.84826,santa luzia,MG
17509,-22.2131,-49.94805,marilia,SP
21775,-22.89285,-43.45284,rio de janeiro,RJ
6757,-23.60608,-46.78036,taboão da serra,SP
85950,-24.29899,-53.83493,palotina,PR
88390,-26.68042,-48.68932,barra velha,SC
58428,-7.22069,-35.90184,campina grande,PB
26021,-22.72262,-43.43711,nova iguacu,RJ
39800,-17.85984,-41.50784,teofilo otoni,MG
35560,-20.09571,-45.2931,santo antonio do monte,MG
13607,-22.37014,-47.35535,araras,SP
83708,-25.59457,-49.37298,araucaria,PR
36520,-21.02041,-42.84772,visconde do rio branco,MG
33910,-19.80644,-44.10336,ribeirao das neves,MG
4690,-23.67276,-46.69167,sao paulo,SP
40155,-13.00543,-38.5174,salvador,BA
46850,-12.65952,-40.60687,boa vista do tupim,BA
26282,-22.74246,-43.4698,nova iguacu,RJ
39230,-17.87298,-44.1769,buenopolis,MG
13738,-21.47127,-47.01297,mococa,SP
5705,-23.62637,-46.72314,sao paulo,SP
7151,-23.4126,-46.46037,guarulhos,SP
5415,-23.56263,-46.68548,sao paulo,SP
25264,-22.63908,-43.23312,duque de caxias,RJ
20021,-22.91134,-43.1724,rio de janeiro,RJ
11380,-23.95285,-46.37337,são vicente,SP
54777,-8.01643,-35.00488,camaragibe,PE
59513,-5.64292,-36.87147,itaja,RN
12280,-23.09595,-45.69724,cacapava,SP
82700,-25.37748,-49.2596,curitiba,PR
30160,-19.93609,-43.94191,belo horizonte,MG
8311,-23.63163,-46.4676,sao paulo,SP
3685,-23.52357,-46.47834,são paulo,SP
9371,-23.66487,-46.47822,maua,SP
30240,-19.93129,-43.9132,belo horizonte,MG
38408,-18.92173,-48.23257,uberlandia,MG
66073,-1.45775,-48.47339,belem,PA
18075,-23.47627,-47.47211,sorocaba,SP
16400,-21.67749,-49.76708,lins,SP
9781,-23.72727,-46.53739,sao bernardo do campo,SP
21850,-22.85983,-43.48498,rio de janeiro,RJ
82560,-25.38861,-49.24982,curitiba,PR
4044,-23.60059,-46.63904,são paulo,SP
56800,-7.74889,-37.6387,afogados da ingazeira,PE
15440,-20.54052,-49.32483,nova granada,SP
95185,-29.30658,-51.49553,carlos barbosa,RS
83900,-25.86792,-50.40689,são mateus do sul,PR
4013,-23.57354,-46.64474,sao paulo,SP
88535,-27.5771,-50.36344,correia pinto,SC
35701,-19.44713,-44.21186,sete lagoas,MG
69905,-9.97488,-67.83182,rio branco,AC
8062,-23.51576,-46.4734,sao paulo,SP
22080,-22.9866,-43.1937,rio de janeiro,RJ
94935,-29.94255,-51.09185,cachoeirinha,RS
18608,-22.86813,-48.45291,botucatu,SP
88760,-28.13462,-49.10241,rio fortuna,SC
3119,-23.56224,-46.59664,são paulo,SP
15991,-21.62685,-48.351,matao,SP
5780,-23.64766,-46.75103,sao paulo,SP
97450,-29.88792,-54.81577,cacequi,RS
30180,-19.92456,-43.94314,belo horizonte,MG
15870,-21.04591,-49.05498,catiguá,SP
25957,-22.43372,-42.96506,teresópolis,RJ
5083,-23.53199,-46.71792,sao paulo,SP
65400,-4.46054,-43.89237,codo,MA
68906,0.03679,-51.08723,macapa,AP
3952,-23.58877,-46.48505,sao paulo,SP
37014,-21.54826,-45.44958,varginha,MG
37550,-22.25782,-45.9349,pouso alegre,MG
12940,-23.11256,-46.5534,atibaia,SP
2853,-23.45635,-46.69673,são paulo,SP
13820,-22.71189,-46.9807,jaguariuna,SP
5135,-23.49461,-46.74705,sao paulo,SP
5845,-23.65495,-46.74281,sao paulo,SP
31060,-19.89461,-43.90533,belo horizonte,MG
9361,-23.6999,-46.45898,maua,SP
39270,-17.36877,-44.9271,pirapora,MG
62870,-4.16875,-38.44674,pacajus,CE
16370,-21.54129,-49.85866,promissão,SP
38120,-19.92326,-48.37901,conceicao das alagoas,MG
95370,-27.67246,-51.45867,barracao,RS
18650,-22.7301,-48.57131,sao manuel,SP
84174,-24.81284,-49.98893,castro,PR
14270,-21.48408,-47.35767,santa rosa de viterbo,SP
58087,-7.15824,-34.89232,joão pessoa,PB
79840,-22.23032,-54.77545,dourados,MS
35400,-20.39897,-43.51095,ouro preto,MG
2130,-23.50749,-46.58225,sao paulo,SP
2238,-23.47635,-46.57902,sao paulo,SP
8235,-23.51644,-46.4488,sao paulo,SP
8571,-23.48577,-46.3446,itaquaquecetuba,SP
65035,-2.58899,-44.24682,são luís,MA
85555,-26.48847,-51.99396,palmas,PR
13467,-22.78092,-47.35034,americana,SP
15105,-21.04342,-49.3795,potirendaba,SP
81280,-25.43833,-49.36151,curitiba,PR
87013,-23.41985,-51.93921,maringa,PR
38810,-19.19952,-46.23348,rio paranaiba,MG
31998,-19.83656,-43.86489,belo horizonte,MG
35065,-18.84864,-41.96284,governador valadares,MG
68527,-4.95129,-48.39397,abel figueiredo,PA
26022,-22.72599,-43.45781,nova iguacu,RJ
19031,-22.13111,-51.37884,presidente prudente,SP
72876,-16.07063,-47.97094,valparaiso de goias,GO
3966,-23.59965,-46.47615,sao paulo,SP
36420,-20.51094,-43.7306,ouro branco,MG
44094,-12.23035,-38.96523,feira de santana,BA
8440,-23.53148,-46.40964,sao paulo,SP
5266,-23.44511,-46.79777,sao paulo,SP
20540,-22.92531,-43.25165,rio de janeiro,RJ
18440,-23.86128,-49.14126,itabera,SP
97410,-29.56302,-54.4553,mata,RS
22041,-22.97128,-43.1874,rio de janeiro,RJ
8142,-23.51135,-46.37959,sao paulo,SP
18550,-23.28596,-47.64396,boituva,SP
14960,-21.47125,-49.23044,novo horizonte,SP
84165,-24.78872,-50.01895,castro,PR
55670,-8.43655,-35.81021,são joaquim do monte,PE
88523,-27.80221,-50.29583,lages,SC
6437,-23.54708,-46.88736,barueri,SP
22621,-23.00922,-43.30623,rio de janeiro,RJ
35164,-19.43857,-42.54832,ipatinga,MG
90020,-30.0294,-51.2247,porto alegre,RS
85400,-25.09726,-52.96843,guaraniacu,PR
35182,-19.58302,-42.64301,timoteo,MG
5655,-23.611,-46.71443,sao paulo,SP
15700,-20.27251,-50.53183,jales,SP
4890,-23.82506,-46.73018,sao paulo,SP
17039,-22.30496,-49.00631,bauru,SP
79090,-20.46979,-54.64175,campo grande,MS
29060,-20.28323,-40.30064,vitoria,ES
80240,-25.44886,-49.28729,curitiba,PR
4538,-23.58537,-46.68095,são paulo,SP
86015,-23.32412,-51.16715,londrina,PR
3479,-23.57638,-46.50692,sao paulo,SP
86300,-23.17856,-50.63101,cornelio procopio,PR
62595,-2.9315,-40.17055,cruz,CE
11535,-23.93619,-46.4323,cubatao,SP
6415,-23.48938,-46.8869,barueri,SP
40290,-12.99129,-38.49322,salvador,BA
8570,-23.48186,-46.35487,itaquaquecetuba,SP
35164,-19.42844,-42.55154,ipatinga,MG
80060,-25.43368,-49.26204,curitiba,PR
96450,-30.97717,-54.67728,dom pedrito,RS
59173,-6.26683,-35.2067,goianinha,RN
1133,-23.52259,-46.65105,sao paulo,SP
17700,-21.78983,-50.87353,osvaldo cruz,SP
30575,-19.97745,-43.9682,belo horizonte,MG
43700,-12.77923,-38.37222,simões filho,BA
39625,-16.5599,-41.49904,itaobim,MG
29690,-19.80254,-40.85978,itaguacu,ES
9061,-23.65236,-46.5558,santo andre,SP
12730,-22.58018,-44.95173,cruzeiro,SP
42806,-12.69876,-38.33978,camacari,BA
29167,-20.18253,-40.26227,serra,ES
58020,-7.11723,-34.87362,joao pessoa,PB
45810,-16.41873,-39.08909,porto seguro,BA
79150,-21.61304,-55.165,maracaju,MS
35702,-19.47036,-44.2053,sete lagoas,MG
18410,-23.97678,-48.88628,itapeva,SP
15110,-20.78803,-49.2307,guapiacu,SP
18020,-23.50241,-47.44333,sorocaba,SP
5372,-23.57994,-46.76546,sao paulo,SP
18134,-23.52314,-47.13256,sao roque,SP
38400,-18.90409,-48.27309,uberlândia,MG
27925,-22.40958,-41.8433,macae,RJ
6355,-23.5589,-46.85341,carapicuíba,SP
1549,-23.57893,-46.61667,sao paulo,SP
37640,-22.8548,-46.32127,extrema,MG
3542,-23.53013,-46.51574,sao paulo,SP
55900,-7.55771,-35.00438,goiana,PE
83420,-25.36509,-49.07449,quatro barras,PR
12570,-22.84618,-45.23582,aparecida,SP
6716,-23.61493,-46.89957,cotia,SP
87900,-22.92916,-53.13823,loanda,PR
79960,-23.68823,-54.56118,iguatemi,MS
41204,-12.94473,-38.46821,salvador,BA
18320,-24.50876,-48.83892,apiaí,SP
14096,-21.20537,-47.79183,ribeirao preto,SP
14830,-21.5886,-48.07882,rincao,SP
17210,-22.28574,-48.53922,jau,SP
13506,-22.37889,-47.54684,rio claro,SP
7224,-23.46566,-46.48701,guarulhos,SP
35160,-19.5076,-42.57189,ipatinga,MG
3276,-23.57958,-46.54188,sao paulo,SP
37235,-21.19087,-45.43079,coqueiral,MG
84010,-25.09667,-50.16201,ponta grossa,PR
74369,-16.74102,-49.34432,goiania,GO
78550,-11.82888,-55.49046,sinop,MT
28080,-21.74254,-41.32833,campos dos goytacazes,RJ
21832,-22.8961,-43.48798,rio de janeiro,RJ
11704,-24.02622,-46.47797,praia grande,SP
16200,-21.29354,-50.35179,birigui,SP
39403,-16.74436,-43.88306,montes claros,MG
35690,-19.88904,-44.42373,florestal,MG
26520,-22.81162,-43.43534,nilopolis,RJ
2176,-23.5142,-46.57409,sao paulo,SP
96230,-33.53294,-53.37025,santa vitoria do palmar,RS
5816,-23.66559,-46.73811,são paulo,SP
16021,-21.22703,-50.46093,aracatuba,SP
15015,-20.81413,-49.38632,sao jose do rio preto,SP
39801,-17.84847,-41.49449,teófilo otoni,MG
35986,-19.92192,-42.71611,sao jose do goiabal,MG
38700,-18.59448,-46.52682,patos de minas,MG
12140,-23.23153,-45.30883,sao luiz do paraitinga,SP
11320,-23.97045,-46.37202,sao vicente,SP
28013,-21.7655,-41.31232,campos dos goytacazes,RJ
13454,-22.73791,-47.37736,santa barbara d'oeste,SP
76900,-10.88735,-61.9474,ji-paraná,RO
5407,-23.55885,-46.6836,sao paulo,SP
37484,-22.06724,-45.54121,heliodora,MG
9820,-23.74026,-46.55133,são bernardo do campo,SP
11701,-24.01122,-46.41565,praia grande,SP
68455,-3.84092,-49.68223,tucurui,PA
76914,-10.90098,-61.93881,ji-parana,RO
98200,-28.63528,-53.10066,ibiruba,RS
9260,-23.62736,-46.50349,santo andre,SP
3142,-23.59024,-46.57892,sao paulo,SP
30514,-19.82228,-43.94041,belo horizonte,MG
22440,-22.98367,-43.21805,rio de janeiro,RJ
85605,-26.06951,-53.03275,francisco beltrao,PR
28300,-21.18632,-41.89492,itaperuna,RJ
54325,-8.16205,-34.93471,jaboatao dos guararapes,PE
1231,-23.53671,-46.65964,sao paulo,SP
78200,-16.08501,-57.67613,caceres,MT
88061,-27.57606,-48.42855,florianopolis,SC
48770,-11.47338,-39.00303,teofilandia,BA
21725,-22.85313,-43.45708,rio de janeiro,RJ
22210,-22.92788,-43.1758,rio de janeiro,RJ
8561,-23.52467,-46.33796,poá,SP
42850,-12.63655,-38.26814,dias d'avila,BA
14600,-20.58945,-47.86178,são joaquim da barra,SP
82820,-25.41804,-49.20632,curitiba,PR
35501,-20.15002,-44.89996,divinopolis,MG
85880,-25.15875,-54.30103,itaipulandia,PR
47960,-12.00622,-44.69524,angical,BA
57670,-9.5753,-36.30251,maribondo,AL
13329,-23.15553,-47.31436,salto,SP
39153,-18.42222,-43.49513,sao goncalo do rio das pedras,MG
30140,-19.93576,-43.93985,belo horizonte,MG
24320,-22.90113,-43.04244,niteroi,RJ
28614,-22.29092,-42.52242,nova friburgo,RJ
5028,-23.53884,-46.6968,sao paulo,SP
18310,-24.18885,-48.53111,guapiara,SP
37800,-21.29671,-46.72237,guaxupe,MG
21340,-22.87375,-43.35472,rio de janeiro,RJ
45400,-13.36816,-39.07524,valença,BA
8030,-23.50236,-46.42344,são paulo,SP
5021,-23.53634,-46.68792,sao paulo,SP
15600,-20.29315,-50.24742,fernandopolis,SP
31872,-19.83042,-43.90284,belo horizonte,MG
64009,-5.02994,-42.81869,teresina,PI
6775,-23.63608,-46.79634,taboao da serra,SP
26032,-22.72891,-43.478,nova iguacu,RJ
8810,-23.50887,-46.14654,mogi das cruzes,SP
23550,-22.93312,-43.68269,rio de janeiro,RJ
13185,-22.88128,-47.16709,hortolandia,SP
69307,2.86428,-60.66519,boa vista,RR
18550,-23.2769,-47.69021,boituva,SP
28540,-22.0344,-42.37963,cordeiro,RJ
19160,-22.07977,-51.47636,alvares machado,SP
72872,-16.09175,-47.98542,valparaiso de goias,GO
2617,-23.46386,-46.65884,sao paulo,SP
69067,-3.10065,-59.99207,manaus,AM
32180,-19.86507,-44.0244,contagem,MG
39728,-18.78257,-42.36702,sardoá,MG
22715,-22.92196,-43.37877,rio de janeiro,RJ
96490,-31.44226,-53.10039,piratini,RS
18640,-23.08204,-48.37157,pardinho,SP
95590,-30.00629,-50.14525,tramandai,RS
74475,-16.61696,-49.32415,goiania,GO
27570,-22.44037,-44.31532,porto real,RJ
3431,-23.55041,-46.53882,são paulo,SP
37570,-22.28132,-46.37204,ouro fino,MG
79050,-20.48667,-54.60571,campo grande,MS
87501,-23.76793,-53.31826,umuarama,PR
19275,-22.55818,-52.59031,euclides da cunha paulista,SP
13390,-22.84376,-47.61382,rio das pedras,SP
18301,-23.99048,-48.34662,capao bonito,SP
93819,-29.63,-50.99374,sapiranga,RS
1549,-23.57439,-46.6135,são paulo,SP
54330,-8.16561,-34.92837,jaboatao dos guararapes,PE
95590,-29.98457,-50.13538,tramandai,RS
88040,-27.60777,-48.52268,florianopolis,SC
31930,-19.85055,-43.904,belo horizonte,MG
80045,-25.42334,-49.24714,curitiba,PR
1126,-23.52791,-46.64222,sao paulo,SP
94185,-29.9444,-50.97632,gravatai,RS
9550,-23.62056,-46.55315,sao caetano do sul,SP
29701,-19.53941,-40.6277,colatina,ES
11730,-24.12668,-46.69079,mongagua,SP
74255,-16.71425,-49.29069,goiania,GO
36512,-21.17918,-43.01967,tocantins,MG
13505,-22.35988,-47.55495,rio claro,SP
9330,-23.6728,-46.41573,maua,SP
12243,-23.20662,-45.90272,são josé dos campos,SP
86065,-23.30356,-51.20674,londrina,PR
11700,-24.00985,-46.40103,praia grande,SP
3623,-23.51759,-46.5159,sao paulo,SP
8230,-23.51464,-46.44498,sao paulo,SP
28905,-22.88005,-42.02182,cabo frio,RJ
89460,-26.179,-50.39474,canoinhas,SC
82110,-25.38724,-49.29812,curitiba,PR
74343,-16.73474,-49.29937,goiania,GO
22060,-22.97866,-43.18987,rio de janeiro,RJ
88036,-27.59361,-48.51816,florianopolis,SC
25957,-22.43243,-42.97332,teresopolis,RJ
4046,-23.61759,-46.63905,sao paulo,SP
25015,-22.62473,-43.21115,duque de caxias,RJ
4105,-23.57937,-46.63745,sao paulo,SP
13055,-23.04176,-47.13334,campinas,SP
13145,-22.74171,-47.17931,paulinia,SP
20011,-22.90607,-43.17798,rio de janeiro,RJ
26216,-22.75676,-43.44128,nova iguacu,RJ
14790,-20.33976,-48.32854,guaira,SP
30160,-19.93736,-43.94224,belo horizonte,MG
24435,-22.82835,-43.06843,sao goncalo,RJ
18520,-23.16697,-47.73772,cerquilho,SP
59071,-5.82216,-35.24126,natal,RN
6322,-23.53326,-46.83444,carapicuiba,SP
81260,-25.4856,-49.35134,curitiba,PR
8130,-23.50073,-46.36801,sao paulo,SP
4726,-23.64321,-46.70988,sao paulo,SP
13271,-22.9705,-47.0131,valinhos,SP
38411,-18.9428,-48.26579,uberlandia,MG
25973,-22.37251,-43.00751,teresopolis,RJ
78040,-15.59625,-56.13568,cuiaba,MT
5121,-23.5061,-46.73241,são paulo,SP
87950,-22.78035,-53.26947,porto rico,PR
35058,-18.84097,-41.95511,governador valadares,MG
30662,-19.99187,-44.03497,belo horizonte,MG
22080,-22.98598,-43.19145,rio de janeiro,RJ
5135,-23.49552,-46.74785,sao paulo,SP
30580,-19.9627,-43.9849,belo horizonte,MG
35503,-20.16582,-44.86853,divinopolis,MG
57920,-9.31597,-35.56279,são luís do quitunde,AL
14784,-20.57456,-48.55665,barretos,SP
89025,-26.96629,-49.05989,blumenau,SC
4648,-23.65385,-46.67728,sao paulo,SP
22031,-22.97033,-43.1837,rio de janeiro,RJ
88130,-27.6386,-48.65178,palhoca,SC
1528,-23.56473,-46.62886,sao paulo,SP
85960,-24.55265,-54.06361,marechal candido rondon,PR
15996,-21.58532,-48.37841,matao,SP
56000,-8.07519,-39.12215,salgueiro,PE
88348,-26.99799,-48.65606,camboriu,SC
4319,-23.64908,-46.63717,sao paulo,SP
72640,-15.91911,-48.06063,brasília,DF
24805,-22.71843,-42.86616,itaborai,RJ
8551,-23.52074,-46.34973,poa,SP
13150,-22.64401,-47.18196,cosmopolis,SP
26020,-22.73798,-43.44855,nova iguacu,RJ
81130,-25.51154,-49.29913,curitiba,PR
14400,-20.53986,-47.40387,franca,SP
15706,-20.26875,-50.55904,jales,SP
9981,-23.69938,-46.60713,diadema,SP
36062,-21.75613,-43.33327,juiz de fora,MG
22783,-22.98492,-43.45172,rio de janeiro,RJ
2271,-23.47309,-46.58981,sao paulo,SP
5641,-23.61497,-46.7337,sao paulo,SP
24751,-22.86873,-42.99173,sao goncalo,RJ
60192,-3.74397,-38.47858,fortaleza,CE
74663,-16.64041,-49.25463,goiania,GO
55950,-7.67034,-35.1043,itaquitinga,PE
7171,-23.42402,-46.43524,guarulhos,SP
31310,-19.87137,-43.97757,belo horizonte,MG
14680,-21.03382,-47.7826,jardinopolis,SP
49490,-10.71327,-38.1771,poco verde,SE
23535,-22.97733,-43.69194,rio de janeiro,RJ
3365,-23.56875,-46.53821,sao paulo,SP
60353,-3.72842,-38.59779,fortaleza,CE
14161,-21.1273,-47.99357,sertaozinho,SP
79063,-20.5205,-54.5938,campo grande,MS
94820,-29.99815,-51.07758,alvorada,RS
8230,-23.52055,-46.44852,sao paulo,SP
13025,-22.89316,-47.05126,campinas,SP
79036,-20.44421,-54.56924,campo grande,MS
3643,-23.52829,-46.53452,sao paulo,SP
